uuid,event_id,category,type,value,comment,to_ids,date,object_relation,attribute_tag,object_uuid,object_name,object_meta_category
"5950d916-4618-43bd-abdc-d5d102de0b81",1113,"Payload delivery","sha1","35777dd976d186b5882134f9910e31f9cf98e939","Initial Payload With Decoy - Xchecked via VT: 0970e43cf5458b0cf77e2232f724a651e9f37513f5cb3c58b51d357c21e18e4c",1,1498470678,"","","","",""
"5950d916-0d10-4fe1-95dc-d5d102de0b81",1113,"Payload delivery","md5","cf90a40ba183d89244f966780845a2f5","Initial Payload With Decoy - Xchecked via VT: 0970e43cf5458b0cf77e2232f724a651e9f37513f5cb3c58b51d357c21e18e4c",1,1498470678,"","","","",""
"5950d916-c494-422e-8c97-d5d102de0b81",1113,"External analysis","link","https://www.virustotal.com/file/0970e43cf5458b0cf77e2232f724a651e9f37513f5cb3c58b51d357c21e18e4c/analysis/1490214442/","Initial Payload With Decoy - Xchecked via VT: 0970e43cf5458b0cf77e2232f724a651e9f37513f5cb3c58b51d357c21e18e4c",0,1498470678,"","","","",""
"5950d916-15a8-4b83-995e-d5d102de0b81",1113,"Payload delivery","sha1","9e959e77b372a09d827f7d565e1769c4d41fc68e","Initial Payload With Decoy - Xchecked via VT: 06ae08f9628f40a75a01c266caaa440ec664c3138f9fd39b273e6d8c9ec50f17",1,1498470678,"","","","",""
"5950d916-07b4-4992-a93e-d5d102de0b81",1113,"Payload delivery","md5","e2da476bf44c48b7dd2d40d8e686281a","Initial Payload With Decoy - Xchecked via VT: 06ae08f9628f40a75a01c266caaa440ec664c3138f9fd39b273e6d8c9ec50f17",1,1498470678,"","","","",""
"5950d916-dd30-4f9c-a5f1-d5d102de0b81",1113,"External analysis","link","https://www.virustotal.com/file/06ae08f9628f40a75a01c266caaa440ec664c3138f9fd39b273e6d8c9ec50f17/analysis/1490205162/","Initial Payload With Decoy - Xchecked via VT: 06ae08f9628f40a75a01c266caaa440ec664c3138f9fd39b273e6d8c9ec50f17",0,1498470678,"","","","",""
"5950d916-7eac-475f-8354-d5d102de0b81",1113,"Payload delivery","sha1","4c15817d8a0dbb3c00d5b612379d1e4dd9c90a47","Primary Droppers - Xchecked via VT: f98ef639797013d6eddfcc00f7d208510ac02ca49bed1eb9250156081d5ed0ab",1,1498470678,"","","","",""
"5950d916-56a4-45ba-a33c-d5d102de0b81",1113,"Payload delivery","md5","addd0069320fd8482650ab135dc7819c","Primary Droppers - Xchecked via VT: f98ef639797013d6eddfcc00f7d208510ac02ca49bed1eb9250156081d5ed0ab",1,1498470678,"","","","",""
"5950d916-fee0-4979-be35-d5d102de0b81",1113,"External analysis","link","https://www.virustotal.com/file/f98ef639797013d6eddfcc00f7d208510ac02ca49bed1eb9250156081d5ed0ab/analysis/1490205195/","Primary Droppers - Xchecked via VT: f98ef639797013d6eddfcc00f7d208510ac02ca49bed1eb9250156081d5ed0ab",0,1498470678,"","","","",""
"5950d917-fd54-44a0-8fdd-d5d102de0b81",1113,"Payload delivery","sha1","09d6fbaccc661da06f61c46280e1e622ee889189","Primary Droppers - Xchecked via VT: d2b81d32ceb61640c72d2af241527e942218e2067c7a0ae4ff5b6eabe659255e",1,1498470679,"","","","",""
"5950d917-4888-4267-a04d-d5d102de0b81",1113,"Payload delivery","md5","38e5ee2aecf10fe7f02bd4f0c1c20058","Primary Droppers - Xchecked via VT: d2b81d32ceb61640c72d2af241527e942218e2067c7a0ae4ff5b6eabe659255e",1,1498470679,"","","","",""
"5950d917-b164-42ff-b691-d5d102de0b81",1113,"External analysis","link","https://www.virustotal.com/file/d2b81d32ceb61640c72d2af241527e942218e2067c7a0ae4ff5b6eabe659255e/analysis/1492031179/","Primary Droppers - Xchecked via VT: d2b81d32ceb61640c72d2af241527e942218e2067c7a0ae4ff5b6eabe659255e",0,1498470679,"","","","",""
"5950d917-55d0-4c67-92f2-d5d102de0b81",1113,"Payload delivery","sha1","1381995f2ee091ce29840775139683a5b2fa4a86","Primary Droppers - Xchecked via VT: c634f10a475df833c55610e38e947dda278b474b6650bb8570ab3801be43739f",1,1498470679,"","","","",""
"5950d917-6adc-4ad4-a91f-d5d102de0b81",1113,"Payload delivery","md5","1a7f741e2e200bd75c89e0a6e0726c4d","Primary Droppers - Xchecked via VT: c634f10a475df833c55610e38e947dda278b474b6650bb8570ab3801be43739f",1,1498470679,"","","","",""
"5950d917-1a54-415d-9a3f-d5d102de0b81",1113,"External analysis","link","https://www.virustotal.com/file/c634f10a475df833c55610e38e947dda278b474b6650bb8570ab3801be43739f/analysis/1490205193/","Primary Droppers - Xchecked via VT: c634f10a475df833c55610e38e947dda278b474b6650bb8570ab3801be43739f",0,1498470679,"","","","",""
"5950d917-162c-4126-a683-d5d102de0b81",1113,"Payload delivery","sha1","33e7fb869467d12979979c3d326ed2c0da29c215","Primary Droppers - Xchecked via VT: bc3cedfa6a2c05717116b29c2b387a985a504a97ce0e0a43212b3bc89ac9cf95",1,1498470679,"","","","",""
"5950d917-af78-4997-9a36-d5d102de0b81",1113,"Payload delivery","md5","d7accc228fcb5e7975415d9d3d5de44c","Primary Droppers - Xchecked via VT: bc3cedfa6a2c05717116b29c2b387a985a504a97ce0e0a43212b3bc89ac9cf95",1,1498470679,"","","","",""
"5950d917-7b10-4c03-8965-d5d102de0b81",1113,"External analysis","link","https://www.virustotal.com/file/bc3cedfa6a2c05717116b29c2b387a985a504a97ce0e0a43212b3bc89ac9cf95/analysis/1490205193/","Primary Droppers - Xchecked via VT: bc3cedfa6a2c05717116b29c2b387a985a504a97ce0e0a43212b3bc89ac9cf95",0,1498470679,"","","","",""
"5950d917-c494-42fb-928b-d5d102de0b81",1113,"Payload delivery","sha1","95d3dcfebc67d4fed91b162d67f2f76892926ad1","Primary Droppers - Xchecked via VT: b8341d72c3b2ecd90a18d428a7ea81a267eb105a36692042fe8904b0b0ea6b07",1,1498470679,"","","","",""
"5950d917-ab48-4396-bd23-d5d102de0b81",1113,"Payload delivery","md5","2298d4514829801ffac579e712c59216","Primary Droppers - Xchecked via VT: b8341d72c3b2ecd90a18d428a7ea81a267eb105a36692042fe8904b0b0ea6b07",1,1498470679,"","","","",""
"5950d917-9fa4-4152-9372-d5d102de0b81",1113,"External analysis","link","https://www.virustotal.com/file/b8341d72c3b2ecd90a18d428a7ea81a267eb105a36692042fe8904b0b0ea6b07/analysis/1491771270/","Primary Droppers - Xchecked via VT: b8341d72c3b2ecd90a18d428a7ea81a267eb105a36692042fe8904b0b0ea6b07",0,1498470679,"","","","",""
"5950d917-6ba8-4619-b67d-d5d102de0b81",1113,"Payload delivery","sha1","3edb64ba9a641707c289da03f3f43afb5c061f06","Primary Droppers - Xchecked via VT: 9d124733378333e556d29684eb05060e8c88eb476a5803d0879c41f4344f6bd9",1,1498470679,"","","","",""
"5950d917-bad8-4184-876d-d5d102de0b81",1113,"Payload delivery","md5","a834ae9731f6677677a3ed4d9dd4793c","Primary Droppers - Xchecked via VT: 9d124733378333e556d29684eb05060e8c88eb476a5803d0879c41f4344f6bd9",1,1498470679,"","","","",""
"5950d917-84cc-4f6b-8bf3-d5d102de0b81",1113,"External analysis","link","https://www.virustotal.com/file/9d124733378333e556d29684eb05060e8c88eb476a5803d0879c41f4344f6bd9/analysis/1489922179/","Primary Droppers - Xchecked via VT: 9d124733378333e556d29684eb05060e8c88eb476a5803d0879c41f4344f6bd9",0,1498470679,"","","","",""
"5950d917-c84c-49d8-b2e1-d5d102de0b81",1113,"Payload delivery","sha1","70af0b26c4bfedee4b243e50a0e6a4a8f92ac6f0","Primary Droppers - Xchecked via VT: 93348d6dffd45a4c01b10fc90501c666f7a5360547e2a025d5980f235e815cc9",1,1498470679,"","","","",""
"5950d917-323c-4d17-b991-d5d102de0b81",1113,"Payload delivery","md5","9429ed8bcb57267d55e1b990310e701e","Primary Droppers - Xchecked via VT: 93348d6dffd45a4c01b10fc90501c666f7a5360547e2a025d5980f235e815cc9",1,1498470679,"","","","",""
"5950d917-00f0-4de3-81ed-d5d102de0b81",1113,"External analysis","link","https://www.virustotal.com/file/93348d6dffd45a4c01b10fc90501c666f7a5360547e2a025d5980f235e815cc9/analysis/1490205190/","Primary Droppers - Xchecked via VT: 93348d6dffd45a4c01b10fc90501c666f7a5360547e2a025d5980f235e815cc9",0,1498470679,"","","","",""
"5950d917-e9e0-4ceb-8df4-d5d102de0b81",1113,"Payload delivery","sha1","82a77fd6a4914fa1fa37e4240e24f76045f100d4","Primary Droppers - Xchecked via VT: 76af6661f95bf45537c961d4446d924a70b9b053ddbf02c8bfda2918d5ac90f5",1,1498470679,"","","","",""
"5950d917-9744-425c-aa4c-d5d102de0b81",1113,"Payload delivery","md5","e761bef078b8774c3d9027d07bef5c45","Primary Droppers - Xchecked via VT: 76af6661f95bf45537c961d4446d924a70b9b053ddbf02c8bfda2918d5ac90f5",1,1498470679,"","","","",""
"5950d917-afcc-4140-851b-d5d102de0b81",1113,"External analysis","link","https://www.virustotal.com/file/76af6661f95bf45537c961d4446d924a70b9b053ddbf02c8bfda2918d5ac90f5/analysis/1490205189/","Primary Droppers - Xchecked via VT: 76af6661f95bf45537c961d4446d924a70b9b053ddbf02c8bfda2918d5ac90f5",0,1498470679,"","","","",""
"5950d917-648c-422a-9c7b-d5d102de0b81",1113,"Payload delivery","sha1","1d6e8aa62e43c698c387040afac5111b82f25664","Primary Droppers - Xchecked via VT: 732ceaf2ce6f233bb4a305edc8d2bb59587a92bd6f03ea748bef6dd13bf38499",1,1498470679,"","","","",""
"5950d917-7170-42ab-b635-d5d102de0b81",1113,"Payload delivery","md5","b2b3fd5e2b4bca2a4f1ebc710350e584","Primary Droppers - Xchecked via VT: 732ceaf2ce6f233bb4a305edc8d2bb59587a92bd6f03ea748bef6dd13bf38499",1,1498470679,"","","","",""
"5950d917-3900-4072-8459-d5d102de0b81",1113,"External analysis","link","https://www.virustotal.com/file/732ceaf2ce6f233bb4a305edc8d2bb59587a92bd6f03ea748bef6dd13bf38499/analysis/1492291077/","Primary Droppers - Xchecked via VT: 732ceaf2ce6f233bb4a305edc8d2bb59587a92bd6f03ea748bef6dd13bf38499",0,1498470679,"","","","",""
"5950d917-54fc-4765-9e37-d5d102de0b81",1113,"Payload delivery","sha1","c6a530d2d1c9011c15b8b4d95f3ef057d814fc7c","Primary Droppers - Xchecked via VT: 6917db24c61e6de8be08d02febe764fe7e63218b37e4a22e9d7e8691eee38dcb",1,1498470679,"","","","",""
"5950d917-9554-496e-9702-d5d102de0b81",1113,"Payload delivery","md5","c00b206bb563413c35523b06719bae64","Primary Droppers - Xchecked via VT: 6917db24c61e6de8be08d02febe764fe7e63218b37e4a22e9d7e8691eee38dcb",1,1498470679,"","","","",""
"5950d917-2fac-4491-aa69-d5d102de0b81",1113,"External analysis","link","https://www.virustotal.com/file/6917db24c61e6de8be08d02febe764fe7e63218b37e4a22e9d7e8691eee38dcb/analysis/1480111318/","Primary Droppers - Xchecked via VT: 6917db24c61e6de8be08d02febe764fe7e63218b37e4a22e9d7e8691eee38dcb",0,1498470679,"","","","",""
"5950d917-d9e4-413c-b071-d5d102de0b81",1113,"Payload delivery","sha1","3497c9dfc0fc9b1b864100772d3455a9f2a2f175","Primary Droppers - Xchecked via VT: 613351824cabdb3932ab0709138de1fcff63f3f8926d51b23291ebf345df4471",1,1498470679,"","","","",""
"5950d917-cd00-4d69-a1c7-d5d102de0b81",1113,"Payload delivery","md5","171ffc2331fc59c7166b22507754722f","Primary Droppers - Xchecked via VT: 613351824cabdb3932ab0709138de1fcff63f3f8926d51b23291ebf345df4471",1,1498470679,"","","","",""
"5950d917-5354-4c54-bf02-d5d102de0b81",1113,"External analysis","link","https://www.virustotal.com/file/613351824cabdb3932ab0709138de1fcff63f3f8926d51b23291ebf345df4471/analysis/1491771190/","Primary Droppers - Xchecked via VT: 613351824cabdb3932ab0709138de1fcff63f3f8926d51b23291ebf345df4471",0,1498470679,"","","","",""
"5950d917-c250-41ab-ba1b-d5d102de0b81",1113,"Payload delivery","sha1","fa485313785324bc44a275a6d01e50812f5dde92","Primary Droppers - Xchecked via VT: 5fed1bda348468eddbdd3cdefd03b6add327ff4d9cf5d2300201e08724b24c9a",1,1498470679,"","","","",""
"5950d917-c5fc-415b-8baf-d5d102de0b81",1113,"Payload delivery","md5","8be54309aea92e4a9fd9e15d68cd89c9","Primary Droppers - Xchecked via VT: 5fed1bda348468eddbdd3cdefd03b6add327ff4d9cf5d2300201e08724b24c9a",1,1498470679,"","","","",""
"5950d917-cbec-4cce-bf55-d5d102de0b81",1113,"External analysis","link","https://www.virustotal.com/file/5fed1bda348468eddbdd3cdefd03b6add327ff4d9cf5d2300201e08724b24c9a/analysis/1490205188/","Primary Droppers - Xchecked via VT: 5fed1bda348468eddbdd3cdefd03b6add327ff4d9cf5d2300201e08724b24c9a",0,1498470679,"","","","",""
"5950d917-09e8-44f7-9fe6-d5d102de0b81",1113,"Payload delivery","sha1","4c1e4ba82491c8f1f9ab3aa9da9175edfc9557f4","Primary Droppers - Xchecked via VT: 52cec92c27d99c397e6104e89923aa126b94d3b1cf3afa1c49b353494219162e",1,1498470679,"","","","",""
"5950d917-4548-4528-ae4c-d5d102de0b81",1113,"Payload delivery","md5","ae1614194512e79314f41a94e0fb4701","Primary Droppers - Xchecked via VT: 52cec92c27d99c397e6104e89923aa126b94d3b1cf3afa1c49b353494219162e",1,1498470679,"","","","",""
"5950d917-3eac-4e8e-89ba-d5d102de0b81",1113,"External analysis","link","https://www.virustotal.com/file/52cec92c27d99c397e6104e89923aa126b94d3b1cf3afa1c49b353494219162e/analysis/1490205187/","Primary Droppers - Xchecked via VT: 52cec92c27d99c397e6104e89923aa126b94d3b1cf3afa1c49b353494219162e",0,1498470679,"","","","",""
"5950d917-f9c0-4f97-94a9-d5d102de0b81",1113,"Payload delivery","sha1","6d028cd4a9e5ee42b7277c5bb102e9c990906905","Primary Droppers - Xchecked via VT: 3b326f99ce3f4d8fa86135a567ba236fcc0eb308cd5bbfc74404a5fe3737682a",1,1498470679,"","","","",""
"5950d917-d188-4fb0-ae7d-d5d102de0b81",1113,"Payload delivery","md5","dffce034cb32015ed78aed37e1833629","Primary Droppers - Xchecked via VT: 3b326f99ce3f4d8fa86135a567ba236fcc0eb308cd5bbfc74404a5fe3737682a",1,1498470679,"","","","",""
"5950d917-f2f4-49c0-99db-d5d102de0b81",1113,"External analysis","link","https://www.virustotal.com/file/3b326f99ce3f4d8fa86135a567ba236fcc0eb308cd5bbfc74404a5fe3737682a/analysis/1490205186/","Primary Droppers - Xchecked via VT: 3b326f99ce3f4d8fa86135a567ba236fcc0eb308cd5bbfc74404a5fe3737682a",0,1498470679,"","","","",""
"5950d917-1d24-4d1d-840a-d5d102de0b81",1113,"Payload delivery","sha1","74687a39a3df9e923af9d7825641f645d75576b1","Primary Droppers - Xchecked via VT: 2f878a3043d8f506fa53265afcea40b622e82806d1438cf4a07f92fb01d9962f",1,1498470679,"","","","",""
"5950d917-43f4-4aef-b7d1-d5d102de0b81",1113,"Payload delivery","md5","ee2f5fe72962adc42b1c0e71972ab02a","Primary Droppers - Xchecked via VT: 2f878a3043d8f506fa53265afcea40b622e82806d1438cf4a07f92fb01d9962f",1,1498470679,"","","","",""
"5950d917-6dc8-4ccb-8710-d5d102de0b81",1113,"External analysis","link","https://www.virustotal.com/file/2f878a3043d8f506fa53265afcea40b622e82806d1438cf4a07f92fb01d9962f/analysis/1479922426/","Primary Droppers - Xchecked via VT: 2f878a3043d8f506fa53265afcea40b622e82806d1438cf4a07f92fb01d9962f",0,1498470679,"","","","",""
"5950d917-18f4-402a-9975-d5d102de0b81",1113,"Payload delivery","sha1","b781e3d90ff37208cd6c775e2ac4479885ec3f17","Primary Droppers - Xchecked via VT: 282651843b51a1c81fb4c2d94f319439c66101d2a0d10552940ede5c382dc995",1,1498470679,"","","","",""
"5950d917-d778-461c-9cd1-d5d102de0b81",1113,"Payload delivery","md5","d867b6fef025d27f203851fb74aa26c1","Primary Droppers - Xchecked via VT: 282651843b51a1c81fb4c2d94f319439c66101d2a0d10552940ede5c382dc995",1,1498470679,"","","","",""
"5950d917-69d8-4ece-9ed1-d5d102de0b81",1113,"External analysis","link","https://www.virustotal.com/file/282651843b51a1c81fb4c2d94f319439c66101d2a0d10552940ede5c382dc995/analysis/1490205185/","Primary Droppers - Xchecked via VT: 282651843b51a1c81fb4c2d94f319439c66101d2a0d10552940ede5c382dc995",0,1498470679,"","","","",""
"5950d917-1eac-4b42-aa2d-d5d102de0b81",1113,"Payload delivery","sha1","56f6ba99b6a12a9745c5e4e9574ed5a187258bd5","Primary Droppers - Xchecked via VT: 28131cea5009f680064a7962279ebdff7728463a6d0a30ef2077999abe27bee7",1,1498470679,"","","","",""
"5950d917-7c6c-4c66-9d81-d5d102de0b81",1113,"Payload delivery","md5","a132cba5d33b96a4ba2609458a1dbdfa","Primary Droppers - Xchecked via VT: 28131cea5009f680064a7962279ebdff7728463a6d0a30ef2077999abe27bee7",1,1498470679,"","","","",""
"5950d917-2bac-4d18-af4f-d5d102de0b81",1113,"External analysis","link","https://www.virustotal.com/file/28131cea5009f680064a7962279ebdff7728463a6d0a30ef2077999abe27bee7/analysis/1490205185/","Primary Droppers - Xchecked via VT: 28131cea5009f680064a7962279ebdff7728463a6d0a30ef2077999abe27bee7",0,1498470679,"","","","",""
"5950d917-7d74-4a94-8fe4-d5d102de0b81",1113,"Payload delivery","sha1","e966e31b3e1b44453997498fbdd42826bb6a906c","Primary Droppers - Xchecked via VT: 1c0f253b91b651e8cb61ea5dc6f0bf077bec3ab9612e78f9a30c3026e39bf8a8",1,1498470679,"","","","",""
"5950d917-f9ac-4c83-aa1d-d5d102de0b81",1113,"Payload delivery","md5","63d7e9ee1086e81873a9275eab8d9cea","Primary Droppers - Xchecked via VT: 1c0f253b91b651e8cb61ea5dc6f0bf077bec3ab9612e78f9a30c3026e39bf8a8",1,1498470679,"","","","",""
"5950d917-2760-4b0a-82ae-d5d102de0b81",1113,"External analysis","link","https://www.virustotal.com/file/1c0f253b91b651e8cb61ea5dc6f0bf077bec3ab9612e78f9a30c3026e39bf8a8/analysis/1490205183/","Primary Droppers - Xchecked via VT: 1c0f253b91b651e8cb61ea5dc6f0bf077bec3ab9612e78f9a30c3026e39bf8a8",0,1498470679,"","","","",""
"5950d918-b700-4fe0-944f-d5d102de0b81",1113,"Payload delivery","sha1","dc6cee068161031e1de5372fad380bf21de24465","Primary Droppers - Xchecked via VT: 14e3053393d9b3845cec621cd79b0c5d7cd7cf656be0f5a78bb16fd0439c9917",1,1498470680,"","","","",""
"5950d918-c458-44df-b564-d5d102de0b81",1113,"Payload delivery","md5","075cb8a337270bce038e33951d884650","Primary Droppers - Xchecked via VT: 14e3053393d9b3845cec621cd79b0c5d7cd7cf656be0f5a78bb16fd0439c9917",1,1498470680,"","","","",""
"5950d918-6004-4376-8fa3-d5d102de0b81",1113,"External analysis","link","https://www.virustotal.com/file/14e3053393d9b3845cec621cd79b0c5d7cd7cf656be0f5a78bb16fd0439c9917/analysis/1489922216/","Primary Droppers - Xchecked via VT: 14e3053393d9b3845cec621cd79b0c5d7cd7cf656be0f5a78bb16fd0439c9917",0,1498470680,"","","","",""
"5950d918-49dc-47a3-b9a4-d5d102de0b81",1113,"Payload delivery","sha1","5e30430a0f1427ffa72c1dc0c48e404e937b83aa","Primary Droppers - Xchecked via VT: 0972e075b70ea6f43b4a6f2c5e7f9329c3f4b382d7327b556131587142a3751f",1,1498470680,"","","","",""
"5950d918-5424-45e7-b598-d5d102de0b81",1113,"Payload delivery","md5","b697146395114080ff16623388085fd4","Primary Droppers - Xchecked via VT: 0972e075b70ea6f43b4a6f2c5e7f9329c3f4b382d7327b556131587142a3751f",1,1498470680,"","","","",""
"5950d918-7838-4036-af92-d5d102de0b81",1113,"External analysis","link","https://www.virustotal.com/file/0972e075b70ea6f43b4a6f2c5e7f9329c3f4b382d7327b556131587142a3751f/analysis/1492291081/","Primary Droppers - Xchecked via VT: 0972e075b70ea6f43b4a6f2c5e7f9329c3f4b382d7327b556131587142a3751f",0,1498470680,"","","","",""
"5d49833d-2ac8-489d-a0bb-4535950d210f",1561,"External analysis","link","https://www.welivesecurity.com/2019/08/05/sharpening-machete-cyberespionage/","",0,1565098813,"","","","",""
"5d4988ee-55fc-4a68-813f-44d4950d210f",1561,"External analysis","link","https://www.welivesecurity.com/wp-content/uploads/2019/08/ESET_Machete.pdf","",0,1565100270,"","","","",""
"5d517330-22ac-4be8-93c4-49c9950d210f",1561,"Network activity","domain","tobabean.expert","",1,1565618992,"","","","",""
"5d517330-1658-4540-a753-46e0950d210f",1561,"Network activity","domain","koliast.com","",1,1565618992,"","","","",""
"5d517330-bd80-44e7-91bc-438c950d210f",1561,"Network activity","hostname","u929489355.hostingerapp.com","",1,1565618992,"","","","",""
"5d517330-9d60-41b3-8436-4e39950d210f",1561,"Network activity","hostname","u154611594.hostingerapp.com","",1,1565618992,"","","","",""
"5d517330-25f8-447c-93fc-4b86950d210f",1561,"Network activity","hostname","6e24a5fb.ngrok.io","",1,1565618992,"","","","",""
"5d517330-59a8-4798-9b8f-419d950d210f",1561,"Network activity","hostname","f9527d03.ngrok.io","",1,1565618992,"","","","",""
"5d517331-6070-446d-a363-4ddf950d210f",1561,"Network activity","hostname","adtiomtardecessd.zapto.org","",1,1565618993,"","","","",""
"5d517331-ae34-454b-b2fe-4dec950d210f",1561,"Network activity","hostname","mcsi.gotdns.ch","",1,1565618993,"","","","",""
"5d517331-4b84-4341-afd9-41a6950d210f",1561,"Network activity","hostname","djcaps.gotdns.ch","",1,1565618993,"","","","",""
"5d517331-4108-4e33-a7ac-42d2950d210f",1561,"Network activity","hostname","tokeiss.ddns.net","",1,1565618993,"","","","",""
"5d517331-c47c-413c-8047-497e950d210f",1561,"Network activity","domain","artyomt.com","",1,1565618993,"","","","",""
"5d517331-e328-4744-8529-4088950d210f",1561,"Network activity","hostname","lawyersofficial.mipropia.com","",1,1565618993,"","","","",""
"5d517331-d6dc-4648-9b62-4404950d210f",1561,"Network activity","hostname","ceofanb18.mipropia.com","",1,1565618993,"","","","",""
"5d51737a-b680-46c6-9b58-4ff0950d210f",1561,"Network activity","ip-dst","185.224.137.63","",1,1565619066,"","","","",""
"5d51737b-39c8-46cc-87bb-4342950d210f",1561,"Network activity","ip-dst","156.67.222.88","",1,1565619067,"","","","",""
"5d51737b-c5d4-42e3-9991-43ca950d210f",1561,"Network activity","ip-dst","158.69.9.209","",1,1565619067,"","","","",""
"5d51737b-d2ec-4a93-9e4a-4623950d210f",1561,"Network activity","ip-dst","142.44.236.215","",1,1565619067,"","","","",""
"5d51737b-cb90-492c-bc50-49da950d210f",1561,"Network activity","ip-dst","199.79.63.188","",1,1565619067,"","","","",""
"5d51737b-e68c-4cf8-8484-4c8f950d210f",1561,"Network activity","ip-dst","109.61.164.33","",1,1565619067,"","","","",""
"5d52631c-1110-4600-a024-d9c8950d210f",1561,"External analysis","text","Latin America is often overlooked when it comes to persistent threats and groups with politically motivated targets. There is, however, an ongoing case of cyberespionage against high-profile organizations that has managed to stay under the radar. The group behind these attacks has stolen gigabytes of confidential documents, mostly from Venezuelan government organizations. It is still very active at the time of this publication, regularly introducing changes to its malware, infrastructure and spearphishing campaigns.

ESET has been tracking a new version of Machete (the groupâ€™s Python-based toolset) that was first seen in April 2018. While the main functionality of the backdoor remains the same as in previous versions, it has been extended with new features over the course of a year.","",0,1565680412,"","","","",""
"82214acd-177b-4f01-9cb1-09f8ea0e056c",1561,"Payload delivery","sha1","048c40eb606da3def08c9f6997c1948afbbc959b","",1,1565255665,"sha1","","8a692de1-9181-4a14-b03b-33eff84dd2dd","file","file"
"3c4644ca-551f-4279-8f1e-a7be021c381c",1561,"Payload delivery","filename","GoogleUpdate.exe","",1,1565255665,"filename","","8a692de1-9181-4a14-b03b-33eff84dd2dd","file","file"
"0e25cbcd-502e-4149-b970-72bafa4d5c4c",1561,"Payload delivery","sha1","2e8d8508096caa38493414f6ba788d0041ea9e15","",1,1565255666,"sha1","","33584ba5-ffb6-4b6d-a583-2ed8be8b13a8","file","file"
"ced164af-a222-4585-a62e-52a24beace5f",1561,"Payload delivery","filename","GoogleUpdate.exe","",1,1565255666,"filename","","33584ba5-ffb6-4b6d-a583-2ed8be8b13a8","file","file"
"3d6d8816-687e-445d-892b-a1cde6ac25c9",1561,"Payload delivery","sha1","85bdd7d871108c737701ac30c14a2d343cbdef94","",1,1565255666,"sha1","","b1fe24c7-e0d6-4ad6-bded-71e94646e1de","file","file"
"e737ec76-a070-496c-95d5-77ce2298a415",1561,"Payload delivery","filename","GoogleUpdate.exe","",1,1565255667,"filename","","b1fe24c7-e0d6-4ad6-bded-71e94646e1de","file","file"
"62ee697a-2742-449a-a055-9e261a7e1063",1561,"Payload delivery","sha1","8ed8cb784512f7dadd147347fc94e945faf16338","",1,1565255667,"sha1","","a438f26a-8ac2-48fa-92db-eeabe8bf2ea1","file","file"
"9c306007-03f9-408e-99c8-b278c8c28d06",1561,"Payload delivery","filename","GoogleUpdate.exe","",1,1565255667,"filename","","a438f26a-8ac2-48fa-92db-eeabe8bf2ea1","file","file"
"e69dde3f-fcc2-4abe-8a21-34da8a235f52",1561,"Payload delivery","sha1","9c413075aab7ef7876b8dc8d7b7c1b9b96842c6e","",1,1565255667,"sha1","","0c8e9a07-b77f-4d99-88bc-90e01491881d","file","file"
"d6d873d5-faa5-4a70-b3bd-213fe745e6de",1561,"Payload delivery","filename","GoogleUpdate.exe","",1,1565255668,"filename","","0c8e9a07-b77f-4d99-88bc-90e01491881d","file","file"
"3aa21536-0dc0-4158-913e-c2ec259de214",1561,"Payload delivery","sha1","ab8dd6b0cc950618589603012863b57f7adb9d9b","",1,1565255668,"sha1","","ea7d0d1f-8fa6-4e26-9d70-ff1ad56265af","file","file"
"6ff6c0df-cd14-4b6b-b05f-10864a94c4db",1561,"Payload delivery","filename","GoogleUpdate.exe","",1,1565255668,"filename","","ea7d0d1f-8fa6-4e26-9d70-ff1ad56265af","file","file"
"569757f8-de33-4482-9361-2cb0f4b5396e",1561,"Payload delivery","sha1","318496b58cf5052efd49a95c721d9165278e9fce","",1,1565607226,"sha1","","04a81d9f-75c8-44eb-8775-7938c5303ab2","file","file"
"cf825d3c-a3c8-4906-a758-0b8c6d35d2a1",1561,"Payload delivery","filename","Chrome.exe","",1,1565607226,"filename","","04a81d9f-75c8-44eb-8775-7938c5303ab2","file","file"
"4da792bf-4a7c-4a7f-b7f5-235c63753eab",1561,"Payload delivery","sha1","3bb345032b6d0226d6771ba65fe4da0faf628631","",1,1565607227,"sha1","","dba87e0c-17e3-43c0-af22-6f6a55bda3e0","file","file"
"d6fd9f75-d841-4bfa-affa-5d2e3cd0db21",1561,"Payload delivery","filename","Chrome.exe","",1,1565607227,"filename","","dba87e0c-17e3-43c0-af22-6f6a55bda3e0","file","file"
"46098939-09b5-4f22-9fd4-935598318832",1561,"Payload delivery","sha1","946a24dfbd0ae94209ef7c284d3f462548566a3c","",1,1565607227,"sha1","","dd47f065-a663-4fbb-ad78-66fb372704ca","file","file"
"da12fcfa-0571-48e9-87fe-e048ce7a6081",1561,"Payload delivery","filename","Chrome.exe","",1,1565607228,"filename","","dd47f065-a663-4fbb-ad78-66fb372704ca","file","file"
"abf16ae8-0918-4058-b638-61925a4b7eb6",1561,"Payload delivery","sha1","984b9202a6dbd7d3dd696cae1220338a68092dc9","",1,1565607229,"sha1","","6c19c316-14d6-469a-a122-f2b13c21cc8e","file","file"
"dd94b59e-2d60-4391-bde1-84e983350ebd",1561,"Payload delivery","filename","Chrome.exe","",1,1565607229,"filename","","6c19c316-14d6-469a-a122-f2b13c21cc8e","file","file"
